t,vout,dctrl
0.020724,7.843683,8.084087
0.020726,7.838043,8.084087
0.020728,7.834077,8.084087
0.020730,7.831785,8.084087
0.020732,7.831163,8.084087
0.020734,7.832056,8.084087
0.020736,7.830957,8.084087
0.020738,7.826452,8.084087
0.020740,7.818548,8.084087
0.020742,7.810048,8.084087
0.020744,7.803239,8.084087
0.020746,7.798120,8.084087
0.020748,7.794692,8.084087
0.020750,7.792951,8.084087
0.020752,7.792894,8.084087
0.020754,7.794366,8.084087
0.020756,7.793862,8.084087
0.020758,7.789964,8.084087
0.020760,7.782681,8.088087
0.020762,7.774814,8.092087
0.020764,7.768652,8.092087
0.020766,7.764194,8.092087
0.020768,7.761437,8.092087
0.020770,7.760379,8.092087
0.020772,7.761018,8.092087
0.020774,7.763197,8.092087
0.020776,7.763409,8.092087
0.020778,7.760239,8.092087
0.020780,7.753695,8.092087
0.020782,7.746577,8.092087
0.020784,7.741175,8.092087
0.020786,7.737484,8.092087
0.020788,7.735504,8.092087
0.020790,7.735232,8.092087
0.020792,7.736666,8.092087
0.020794,7.739647,8.092087
0.020796,7.740671,8.092087
0.020798,7.738319,8.092087
0.020800,7.732599,8.096087
0.020802,7.726314,8.100086
0.020804,7.721749,8.100086
0.020806,7.718903,8.100086
0.020808,7.717772,8.100086
0.020810,7.718357,8.100086
0.020812,7.720651,8.100086
0.020814,7.724497,8.100086
0.020816,7.726391,8.100086
0.020818,7.724913,8.100086
0.020820,7.720071,8.100086
0.020822,7.714666,8.100086
0.020824,7.710984,8.100086
0.020826,7.709024,8.100086
0.020828,7.708781,8.100086
0.020830,7.710254,8.100086
0.020832,7.713439,8.100086
0.020834,7.718179,8.100086
0.020836,7.720965,8.100086
0.020838,7.720380,8.100086
0.020840,7.716432,8.104086
0.020842,7.711920,8.104086
0.020844,7.709130,8.104086
0.020846,7.708062,8.104086
0.020848,7.708711,8.104086
0.020850,7.711073,8.104086
0.020852,7.715145,8.104086
0.020854,7.720768,8.104086
0.020856,7.724435,8.104086
0.020858,7.724728,8.104086
0.020860,7.721653,8.108086
0.020862,7.718011,8.112085
0.020864,7.716090,8.112085
0.020866,7.715883,8.112085
0.020868,7.717389,8.112085
0.020870,7.720603,8.112085
0.020872,7.725520,8.112085
0.020874,7.731983,8.112085
0.020876,7.736484,8.112085
0.020878,7.737604,8.112085
0.020880,7.735351,8.112085
0.020882,7.732523,8.112085
0.020884,7.731406,8.112085
0.020886,7.731998,8.112085
0.020888,7.734294,8.112085
0.020890,7.738290,8.112085
0.020892,7.743981,8.112085
0.020894,7.751209,8.112085
0.020896,7.756466,8.112085
0.020898,7.758333,8.112085
0.020900,7.756815,8.116085
0.020902,7.754714,8.120085
0.020904,7.754314,8.120085
0.020906,7.755611,8.120085
0.020908,7.758601,8.120085
0.020910,7.763280,8.120085
0.020912,7.769644,8.120085
0.020914,7.777533,8.120085
0.020916,7.783438,8.120085
0.020918,7.785942,8.120085
0.020920,7.785049,8.120085
0.020922,7.783560,8.120085
0.020924,7.783759,8.120085
0.020926,7.785642,8.120085
0.020928,7.789205,8.120085
0.020930,7.794444,8.120085
0.020932,7.801353,8.120085
0.020934,7.809774,8.120085
0.020936,7.816198,8.120085
0.020938,7.819206,8.120085
0.020940,7.818803,8.124084
0.020942,7.817788,8.124084
0.020944,7.818448,8.124084
0.020946,7.820777,8.124084
0.020948,7.824772,8.124084
0.020950,7.830427,8.124084
0.020952,7.837737,8.124084
0.020954,7.846543,8.124084
0.020956,7.853338,8.124084
0.020958,7.856700,8.124084
0.020960,7.856636,8.124084
0.020962,7.855437,8.128084
0.020964,7.855897,8.128084
0.020966,7.858012,8.128084
0.020968,7.861778,8.128084
0.020970,7.867190,8.128084
0.020972,7.874243,8.128084
0.020974,7.882778,8.128084
0.020976,7.889287,8.128084
0.020978,7.892350,8.128084
0.020980,7.891973,8.128084
0.020982,7.890955,8.128084
0.020984,7.891582,8.128084
0.020986,7.893849,8.128084
0.020988,7.897753,8.128084
0.020990,7.903287,8.128084
0.020992,7.910450,8.128084
0.020994,7.919079,8.128084
0.020996,7.925666,8.128084
0.020998,7.928794,8.128084
0.021000,7.928467,8.128084
0.021002,7.927485,8.128084
0.021004,7.928132,8.128084
0.021006,7.930406,8.128084
0.021008,7.934301,8.128084
0.021010,7.939813,8.128084
0.021012,7.946937,8.128084
0.021014,7.955513,8.128084
0.021016,7.962034,8.128084
0.021018,7.965081,8.128084
0.021020,7.964658,8.128084
0.021022,7.963565,8.128084
0.021024,7.964088,8.128084
0.021026,7.966223,8.128084
0.021028,7.969965,8.128084
0.021030,7.975310,8.128084
0.021032,7.982254,8.128084
0.021034,7.990636,8.128084
0.021036,7.996950,8.128084
0.021038,7.999775,8.128084
0.021040,7.999119,8.128084
0.021042,7.997779,8.128084
0.021044,7.998041,8.128084
0.021046,7.999901,8.128084
0.021048,8.003356,8.128084
0.021050,8.008401,8.128084
0.021052,8.015032,8.128084
0.021054,8.023089,8.128084
0.021056,8.029065,8.128084
0.021058,8.031542,8.128084
0.021060,8.030523,8.128084
0.021062,8.028810,8.128084
0.021064,8.028686,8.128084
0.021066,8.030150,8.128084
0.021068,8.033198,8.128084
0.021070,8.037826,8.128084
0.021072,8.044027,8.128084
0.021074,8.051645,8.128084
0.021076,8.057170,8.128084
0.021078,8.059185,8.128084
0.021080,8.057695,8.128084
0.021082,8.055501,8.128084
0.021084,8.054887,8.128084
0.021086,8.055850,8.128084
0.021088,8.058387,8.128084
0.021090,8.062495,8.128084
0.021092,8.068170,8.128084
0.021094,8.075250,8.128084
0.021096,8.080232,8.128084
0.021098,8.081693,8.128084
0.021100,8.079642,8.128084
0.021102,8.076881,8.128084
0.021104,8.075692,8.128084
0.021106,8.076074,8.128084
0.021108,8.078022,8.128084
0.021110,8.081534,8.128084
0.021112,8.086606,8.128084
0.021114,8.093078,8.128084
0.021116,8.097441,8.128084
0.021118,8.098283,8.128084
0.021120,8.095606,8.128084
0.021122,8.092212,8.128084
0.021124,8.090387,8.128084
0.021126,8.090128,8.128084
0.021128,8.091432,8.128084
0.021130,8.094295,8.128084
0.021132,8.098713,8.128084
0.021134,8.104528,8.128084
0.021136,8.108233,8.128084
0.021138,8.108411,8.128084
0.021140,8.105070,8.124084
0.021142,8.101008,8.120085
0.021144,8.098513,8.120085
0.021146,8.097582,8.120085
0.021148,8.098212,8.120085
0.021150,8.100401,8.120085
0.021152,8.104143,8.120085
0.021154,8.109282,8.120085
0.021156,8.112309,8.120085
0.021158,8.111809,8.120085
0.021160,8.107791,8.120085
0.021162,8.103052,8.120085
0.021164,8.099879,8.120085
0.021166,8.098272,8.120085
0.021168,8.098228,8.120085
0.021170,8.099743,8.120085
0.021172,8.102814,8.120085
0.021174,8.107284,8.120085
0.021176,8.109644,8.120085
0.021178,8.108479,8.120085
0.021180,8.103797,8.116085
0.021182,8.098399,8.112085
0.021184,8.094570,8.112085
0.021186,8.092310,8.112085
0.021188,8.091616,8.112085
0.021190,8.092484,8.112085
0.021192,8.094914,8.112085
0.021194,8.098747,8.112085
0.021196,8.100478,8.112085
0.021198,8.098686,8.112085
0.021200,8.093382,8.112085
0.021202,8.086859,8.112085
0.021204,8.081914,8.112085
0.021206,8.078543,8.112085
0.021208,8.076745,8.112085
0.021210,8.076520,8.112085
0.021212,8.077864,8.112085
0.021214,8.080620,8.112085
0.021216,8.081281,8.112085
0.021218,8.078432,8.112085
0.021220,8.072081,8.112085
0.021222,8.065028,8.112085
0.021224,8.059563,8.112085
0.021226,8.055682,8.112085
0.021228,8.053387,8.112085
0.021230,8.052673,8.112085
0.021232,8.053537,8.112085
0.021234,8.055826,8.112085
0.021236,8.056031,8.112085
0.021238,8.052735,8.112085
0.021240,8.045949,8.112085
0.021242,8.038474,8.112085
0.021244,8.032597,8.112085
0.021246,8.028317,8.112085
0.021248,8.025633,8.112085
0.021250,8.024542,8.112085
0.021252,8.025041,8.112085
0.021254,8.026976,8.112085
0.021256,8.026840,8.112085
0.021258,8.023216,8.112085
0.021260,8.016113,8.112085
0.021262,8.008334,8.112085
0.021264,8.002166,8.112085
0.021266,7.997608,8.112085
0.021268,7.994658,8.112085
0.021270,7.993316,8.112085
0.021272,7.993577,8.112085
0.021274,7.995286,8.112085
0.021276,7.994936,8.112085
0.021278,7.991113,8.112085
0.021280,7.983825,8.112085
0.021282,7.975873,8.112085
0.021284,7.969545,8.112085
0.021286,7.964839,8.112085
0.021288,7.961759,8.112085
0.021290,7.960295,8.112085
0.021292,7.960450,8.112085
0.021294,7.962066,8.112085
0.021296,7.961638,8.112085
0.021298,7.957749,8.112085
0.021300,7.950409,8.112085
0.021302,7.942418,8.112085
0.021304,7.936064,8.112085
0.021306,7.931347,8.112085
0.021308,7.928267,8.112085
0.021310,7.926818,8.112085
0.021312,7.927001,8.112085
0.021314,7.928659,8.112085
0.021316,7.928285,8.112085
0.021318,7.924464,8.112085
0.021320,7.917204,8.112085
0.021322,7.909307,8.112085
0.021324,7.903061,8.112085
0.021326,7.898464,8.112085
0.021328,7.895516,8.112085
0.021330,7.894214,8.112085
0.021332,7.894555,8.112085
0.021334,7.896384,8.112085
0.021336,7.896194,8.112085
0.021338,7.892570,8.112085
0.021340,7.885519,8.116085
0.021342,7.877842,8.120085
0.021344,7.871830,8.120085
0.021346,7.867478,8.120085
0.021348,7.864787,8.120085
0.021350,7.863753,8.120085
0.021352,7.864375,8.120085
0.021354,7.866495,8.120085
0.021356,7.866608,8.120085
0.021358,7.863298,8.120085
0.021360,7.856573,8.120085
0.021362,7.849233,8.120085
0.021364,7.843567,8.120085
0.021366,7.839573,8.120085
0.021368,7.837249,8.120085
0.021370,7.836593,8.120085
0.021372,7.837604,8.120085
0.021374,7.840122,8.120085
0.021376,7.840644,8.120085
0.021378,7.837752,8.120085
0.021380,7.831453,8.124084
0.021382,7.824550,8.128084
0.021384,7.819329,8.128084
0.021386,7.815789,8.128084
0.021388,7.813929,8.128084
0.021390,7.813744,8.128084
0.021392,7.815234,8.128084
0.021394,7.818241,8.128084
0.021396,7.819257,8.128084
0.021398,7.816867,8.128084
0.021400,7.811078,8.128084
0.021402,7.804692,8.128084
0.021404,7.799995,8.128084
0.021406,7.796986,8.128084
0.021408,7.795662,8.128084
0.021410,7.796022,8.128084
0.021412,7.798061,8.128084
0.021414,7.801622,8.128084
0.021416,7.803200,8.128084
0.021418,7.801376,8.128084
0.021420,7.796158,8.132084
0.021422,7.790348,8.136084
0.021424,7.786230,8.136084
0.021426,7.783805,8.136084
0.021428,7.783071,8.136084
0.021430,7.784023,8.136084
0.021432,7.786658,8.136084
0.021434,7.790819,8.136084
0.021436,7.792999,8.136084
0.021438,7.791780,8.136084
0.021440,7.787171,8.136084
0.021442,7.781464,8.140083
0.021444,7.777454,8.140083
0.021446,7.775139,8.140083
0.021448,7.774517,8.140083
0.021450,7.775586,8.140083
0.021452,7.778340,8.140083
0.021454,7.782623,8.140083
0.021456,7.784929,8.140083
0.021458,7.783839,8.140083
0.021460,7.779360,8.144083
0.021462,7.774294,8.144083
0.021464,7.770928,8.144083
0.021466,7.769258,8.144083
0.021468,7.769282,8.144083
0.021470,7.770997,8.144083
0.021472,7.774398,8.144083
0.021474,7.779329,8.144083
0.021476,7.782282,8.144083
0.021478,7.781839,8.144083
0.021480,7.778008,8.148083
0.021482,7.773588,8.152082
0.021484,7.770866,8.152082
0.021486,7.769840,8.152082
0.021488,7.770506,8.152082
0.021490,7.772861,8.152082
0.021492,7.776901,8.152082
0.021494,7.782468,8.152082
0.021496,7.786054,8.152082
0.021498,7.786242,8.152082
0.021500,7.783038,8.152082
0.021502,7.779243,8.152082
0.021504,7.777142,8.152082
0.021506,7.776733,8.152082
0.021508,7.778012,8.152082
0.021510,7.780976,8.152082
0.021512,7.785621,8.152082
0.021514,7.791788,8.152082
0.021516,7.795969,8.152082
0.021518,7.796746,8.152082
0.021520,7.794127,8.156082
0.021522,7.790911,8.160082
0.021524,7.789383,8.160082
0.021526,7.789540,8.160082
0.021528,7.791380,8.160082
0.021530,7.794899,8.160082
0.021532,7.800089,8.160082
0.021534,7.806796,8.160082
0.021536,7.811511,8.160082
0.021538,7.812815,8.160082
0.021540,7.810715,8.160082
0.021542,7.808009,8.160082
0.021544,7.806985,8.160082
0.021546,7.807638,8.160082
0.021548,7.809966,8.160082
0.021550,7.813964,8.160082
0.021552,7.819625,8.160082
0.021554,7.826794,8.160082
0.021556,7.831961,8.160082
0.021558,7.833709,8.160082
0.021560,7.832042,8.164082
0.021562,7.829761,8.164082
0.021564,7.829153,8.164082
0.021566,7.830212,8.164082
0.021568,7.832934,8.164082
0.021570,7.837317,8.164082
0.021572,7.843354,8.164082
0.021574,7.850990,8.164082
0.021576,7.857018,8.164082
0.021578,7.859616,8.164082
0.021580,7.858788,8.168081
0.021582,7.857334,8.172081
0.021584,7.857537,8.172081
0.021586,7.859396,8.172081
0.021588,7.862906,8.172081
0.021590,7.868063,8.172081
0.021592,7.874860,8.172081
0.021594,7.883242,8.172081
0.021596,7.890002,8.172081
0.021598,7.893317,8.172081
0.021600,7.893190,8.172081
0.021602,7.892422,8.172081
0.021604,7.893297,8.172081
0.021606,7.895812,8.172081
0.021608,7.899961,8.172081
0.021610,7.905741,8.172081
0.021612,7.913146,8.172081
0.021614,7.922118,8.172081
0.021616,7.929453,8.172081
0.021618,7.933325,8.172081
0.021620,7.933738,8.172081
0.021622,7.933493,8.172081
0.021624,7.934874,8.172081
0.021626,7.937877,8.172081
0.021628,7.942496,8.172081
0.021630,7.948729,8.172081
0.021632,7.956566,8.172081
0.021634,7.965954,8.172081
0.021636,7.973686,8.172081
0.021638,7.977937,8.172081
0.021640,7.978711,8.172081
0.021642,7.978807,8.172081
0.021644,7.980511,8.172081
0.021646,7.983817,8.172081
0.021648,7.988721,8.172081
0.021650,7.995219,8.172081
0.021652,8.003304,8.172081
0.021654,8.012919,8.172081
0.021656,8.020860,8.172081
0.021658,8.025299,8.172081
0.021660,8.026243,8.172081
0.021662,8.026491,8.172081
0.021664,8.028326,8.172081
0.021666,8.031744,8.172081
0.021668,8.036741,8.172081
0.021670,8.043312,8.172081
0.021672,8.051451,8.172081
0.021674,8.061100,8.172081
0.021676,8.069057,8.172081
0.021678,8.073492,8.172081
0.021680,8.074412,8.172081
0.021682,8.074616,8.172081
0.021684,8.076389,8.172081
0.021686,8.079726,8.172081
0.021688,8.084623,8.172081
0.021690,8.091075,8.172081
0.021692,8.099076,8.172081
0.021694,8.108569,8.172081
0.021696,8.116350,8.172081
0.021698,8.120591,8.172081
0.021700,8.121302,8.168081
0.021702,8.121275,8.168081
0.021704,8.122799,8.168081
0.021706,8.125869,8.168081
0.021708,8.130481,8.168081
0.021710,8.136630,8.168081
0.021712,8.144310,8.168081
0.021714,8.153464,8.168081
0.021716,8.160891,8.168081
0.021718,8.164760,8.168081
0.021720,8.165079,8.164082
0.021722,8.164648,8.160082
0.021724,8.165751,8.160082
0.021726,8.168383,8.160082
0.021728,8.172541,8.160082
0.021730,8.178220,8.160082
0.021732,8.185415,8.160082
0.021734,8.193968,8.160082
0.021736,8.200370,8.160082
0.021738,8.203201,8.160082
0.021740,8.202470,8.160082
0.021742,8.200973,8.160082
0.021744,8.200999,8.160082
0.021746,8.202543,8.160082
0.021748,8.205602,8.160082
0.021750,8.210171,8.160082
0.021752,8.216246,8.160082
0.021754,8.223667,8.160082
0.021756,8.228929,8.160082
0.021758,8.230612,8.160082
0.021760,8.228721,8.156082
0.021762,8.226058,8.152082
0.021764,8.224909,8.152082
0.021766,8.225271,8.152082
0.021768,8.227141,8.152082
0.021770,8.230515,8.152082
0.021772,8.235390,8.152082
0.021774,8.241606,8.152082
0.021776,8.245657,8.152082
0.021778,8.246124,8.152082
0.021780,8.243016,8.152082
0.021782,8.239132,8.152082
0.021784,8.236759,8.152082
0.021786,8.235894,8.152082
0.021788,8.236535,8.152082
0.021790,8.238679,8.152082
0.021792,8.242322,8.152082
0.021794,8.247308,8.152082
0.021796,8.250128,8.152082
0.021798,8.249365,8.152082
0.021800,8.245028,8.148083
0.021802,8.239917,8.148083
0.021804,8.236318,8.148083
0.021806,8.234231,8.148083
0.021808,8.233653,8.148083
0.021810,8.234581,8.148083
0.021812,8.237013,8.148083
0.021814,8.240790,8.148083
0.021816,8.242408,8.148083
0.021818,8.240448,8.148083
0.021820,8.234921,8.148083
0.021822,8.228119,8.144083
0.021824,8.222836,8.144083
0.021826,8.219073,8.144083
0.021828,8.216830,8.144083
0.021830,8.216103,8.144083
0.021832,8.216889,8.144083
0.021834,8.219033,8.144083
0.021836,8.219029,8.144083
0.021838,8.215461,8.144083
0.021840,8.208337,8.144083
0.021842,8.200459,8.144083
0.021844,8.194117,8.144083
0.021846,8.189307,8.144083
0.021848,8.186028,8.144083
0.021850,8.184283,8.144083
0.021852,8.184064,8.144083
0.021854,8.185218,8.144083
0.021856,8.184240,8.144083
0.021858,8.179713,8.144083
0.021860,8.171650,8.140083
0.021862,8.162848,8.136084
0.021864,8.155595,8.136084
0.021866,8.149894,8.136084
0.021868,8.145743,8.136084
0.021870,8.143141,8.136084
0.021872,8.142085,8.136084
0.021874,8.142420,8.136084
0.021876,8.140641,8.136084
0.021878,8.135334,8.136084
0.021880,8.126505,8.136084
0.021882,8.116959,8.136084
0.021884,8.108984,8.136084
0.021886,8.102580,8.136084
0.021888,8.097746,8.136084
0.021890,8.094481,8.136084
0.021892,8.092785,8.136084
0.021894,8.092500,8.136084
0.021896,8.090122,8.136084
0.021898,8.084236,8.136084
0.021900,8.074852,8.136084
0.021902,8.064772,8.136084
0.021904,8.056285,8.136084
0.021906,8.049391,8.136084
0.021908,8.044089,8.136084
0.021910,8.040380,8.136084
0.021912,8.038260,8.136084
0.021914,8.037574,8.136084
0.021916,8.034819,8.136084
0.021918,8.028577,8.136084
0.021920,8.018861,8.136084
0.021922,8.008471,8.136084
0.021924,7.999699,8.136084
0.021926,7.992542,8.136084
0.021928,7.987001,8.136084
0.021930,7.983075,8.136084
0.021932,7.980762,8.136084
0.021934,7.979907,8.136084
0.021936,7.977006,8.136084
0.021938,7.970643,8.136084
0.021940,7.960827,8.136084
0.021942,7.950363,8.136084
0.021944,7.941537,8.136084
0.021946,7.934351,8.136084
0.021948,7.928804,8.136084
0.021950,7.924895,8.136084
0.021952,7.922623,8.136084
0.021954,7.921832,8.136084
0.021956,7.919017,8.136084
0.021958,7.912766,8.136084
0.021960,7.903083,8.136084
0.021962,7.892774,8.136084
0.021964,7.884127,8.136084
0.021966,7.877142,8.136084
0.021968,7.871819,8.136084
0.021970,7.868156,8.136084
0.021972,7.866151,8.136084
0.021974,7.865651,8.136084
0.021976,7.863148,8.136084
0.021978,7.857228,8.136084
0.021980,7.847900,8.136084
0.021982,7.837967,8.136084
0.021984,7.829718,8.136084
0.021986,7.823151,8.136084
0.021988,7.818267,8.136084
0.021990,7.815064,8.136084
0.021992,7.813540,8.136084
0.021994,7.813539,8.136084
0.021996,7.811556,8.136084
0.021998,7.806176,8.136084
0.022000,7.797407,8.140083
0.022002,7.788053,8.144083
0.022004,7.780400,8.144083
0.022006,7.774448,8.144083
0.022008,7.770197,8.144083
0.022010,7.767645,8.144083
0.022012,7.766789,8.144083
0.022014,7.767475,8.144083
0.022016,7.766194,8.144083
0.022018,7.761534,8.144083
0.022020,7.753502,8.144083
0.022022,7.744900,8.144083
0.022024,7.738014,8.144083
0.022026,7.732845,8.144083
0.022028,7.729393,8.144083
0.022030,7.727655,8.144083
0.022032,7.727627,8.144083
0.022034,7.729155,8.144083
0.022036,7.728731,8.144083
0.022038,7.724940,8.144083
0.022040,7.717790,8.148083
0.022042,7.710082,8.148083
0.022044,7.704103,8.148083
0.022046,7.699854,8.148083
0.022048,7.697331,8.148083
0.022050,7.696533,8.148083
0.022052,7.697457,8.148083
0.022054,7.699946,8.148083
0.022056,7.700493,8.148083
0.022058,7.697682,8.148083
0.022060,7.691520,8.148083
0.022062,7.684303,8.152082
0.022064,7.678824,8.152082
0.022066,7.675083,8.152082
0.022068,7.673078,8.152082
0.022070,7.672806,8.152082
0.022072,7.674264,8.152082
0.022074,7.677296,8.152082
0.022076,7.678393,8.152082
0.022078,7.676141,8.152082
0.022080,7.670546,8.156082
0.022082,7.664408,8.156082
0.022084,7.660016,8.156082
0.022086,7.657367,8.156082
0.022088,7.656458,8.156082
0.022090,7.657288,8.156082
0.022092,7.659851,8.156082
0.022094,7.663990,8.156082
0.022096,7.666200,8.156082
0.022098,7.665061,8.156082
0.022100,7.660584,8.160082
0.022102,7.655565,8.164082
0.022104,7.652293,8.164082
0.022106,7.650764,8.164082
0.022108,7.650977,8.164082
0.022110,7.652927,8.164082
0.022112,7.656610,8.164082
0.022114,7.661971,8.164082
0.022116,7.665805,8.164082
0.022118,7.666290,8.164082
0.022120,7.663429,8.164082
0.022122,7.660025,8.164082
0.022124,7.658360,8.164082
0.022126,7.658436,8.164082
0.022128,7.660245,8.164082
0.022130,7.663786,8.164082
0.022132,7.669053,8.164082
0.022134,7.675988,8.164082
0.022136,7.681388,8.164082
0.022138,7.683429,8.164082
0.022140,7.682115,8.168081
0.022142,7.680247,8.172081
0.022144,7.680109,8.172081
0.022146,7.681696,8.172081
0.022148,7.685007,8.172081
0.022150,7.690036,8.172081
0.022152,7.696776,8.172081
0.022154,7.705173,8.172081
0.022156,7.712019,8.172081
0.022158,7.715491,8.172081
0.022160,7.715592,8.172081
0.022162,7.715123,8.172081
0.022164,7.716367,8.172081
0.022166,7.719320,8.172081
0.022168,7.723978,8.172081
0.022170,7.730335,8.172081
0.022172,7.738386,8.172081
0.022174,7.748073,8.172081
0.022176,7.756191,8.172081
0.022178,7.760913,8.172081
0.022180,7.762246,8.176081
0.022182,7.762985,8.176081
0.022184,7.765416,8.176081
0.022186,7.769534,8.176081
0.022188,7.775335,8.176081
0.022190,7.782813,8.176081
0.022192,7.791961,8.176081
